candidate_id,evidence_id,run_id,source_id,doi,title,candidate_field_type,raw_value,raw_unit,normalized_value,normalized_unit,normalization_basis,extraction_mode,local_context,evidence_anchor,confidence_hint,parser_note
CAND-0000255,EV-000100,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,wavelength_nm=535;power_measurement_plane=not_reported,context,,,not_applicable,reported_direct,"oscope is shown in Figure 6 b–e. We then fabricated 5-cm long, double- and triple-track compound waveguides at 5 wt% PI concentration and 1.2 μm intra-waveguide interval for more comprehensive characterization. The refractive index contrast Δ n of the compound waveguides was measured using the interferometric imaging system [ 24 ]. Both the double- and triple-track waveguides show a refractive index contrast on the order of Δ n = 0.005, calculated from the phase we extracted from the interferometric image of the waveguides. The V-number ranges from 2.22 down to 1.68 over the spectral band from 535 nm to 710 nm when we consider the waveguide cross-section as a square of side 2.7 µm. Figure 7 a shows the waveguide output intensity profiles of a double-track (blue) and a triple-track (red) waveguide in the 535/43 nm spectral band, whose two-dimensional intensity distribution is shown in...","oscope is shown in Figure 6 b–e. We then fabricated 5-cm long, double- and triple-track compound waveguides at 5 wt% PI concentration and 1.2 μm intra-waveguide interval for more comprehensive characterization. The refractive index contrast Δ n of the compound waveguides was measured using the interferometric imaging system [ 24 ]. Both the double- and triple-track waveguides show a refractive index contrast on the order of Δ n = 0.005, calculated from the phase we extracted from the interferometric image of the waveguides. The V-number ranges from 2.22 down to 1.68 over the spectral band from 535 nm to 710 nm when we consider the waveguide cross-section as a square of side 2.7 µm. Figure 7 a shows the waveguide output intensity profiles of a double-track (blue) and a triple-track (red) waveguide in the 535/43 nm spectral band, whose two-dimensional intensity distribution is shown in the inset. Figure 7 b shows the transmission loss at the spectral points of measurement in a log-log fashion, where a straight line of a −4.0 slope would indicate a loss of pure Rayleigh scattering nature. In Figure 7 b, the double-track and triple-track data fit well to lines of slope −3.8 and −7.1, respectively. Overall, in the double-track waveguides the TL drops from 6.51 dB/cm at 535/43 nm to 2.18 dB/cm at",medium,series context candidate; matched-series equality still requires audit
CAND-0000256,EV-000101,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,1,µM,,,reported_mM,reported_direct,"Hamburg, Germany) to verify the formation of the poly-DVB waveguides embedded in the PDMS framework ( Figure 3 a,c). The cross-section of single-pass laser tracks (see the inset in Figure 3 b for a typical example) was measured to be ~0.6–1 μm wide and ~1.5–3 μm high depending on the writing parameters, as shown in Figure 3 b,d. The dimensions (the width and the height) of the focal volume during the fabrication procedure depend not only on the laser pulse energy and the numeric","photopolymerization, requiring a compromise between the irradiating laser intensity and writing speed in order to avoid material damage. We wrote waveguides over 5 cm long samples, isolated from each other by an inter-waveguide distance of about 500 μm to eliminate any crosstalk. For each set of parameters, we fabricated five waveguides, from which three were interrogated for statistics. We investigated the finished samples of isolated single waveguides (simple waveguides) using a phase-contrast microscope (Olympus IX-71, Hamburg, Germany) to verify the formation of the poly-DVB waveguides embedded in the PDMS framework ( Figure 3 a,c). The cross-section of single-pass laser tracks (see the inset in Figure 3 b for a typical example) was measured to be ~0.6–1 μm wide and ~1.5–3 μm high depending on the writing parameters, as shown in Figure 3 b,d. The dimensions (the width and the height) of the focal volume during the fabrication procedure depend not only on the laser pulse energy and the numerical aperture of the writing objective but also on the writing speed. Figure 3 a,b reveals the evolution of the waveguide geometry (width and height) as a function of increasing writing speed at a constant writing laser intensity (I ~ 2.25 × 10 12 W/cm 2 ). Figure 3 c,d shows the waveguide geometry as",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000257,EV-000101,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,3,µM,,,reported_mM,reported_direct,"to verify the formation of the poly-DVB waveguides embedded in the PDMS framework ( Figure 3 a,c). The cross-section of single-pass laser tracks (see the inset in Figure 3 b for a typical example) was measured to be ~0.6–1 μm wide and ~1.5–3 μm high depending on the writing parameters, as shown in Figure 3 b,d. The dimensions (the width and the height) of the focal volume during the fabrication procedure depend not only on the laser pulse energy and the numerical aperture of the","photopolymerization, requiring a compromise between the irradiating laser intensity and writing speed in order to avoid material damage. We wrote waveguides over 5 cm long samples, isolated from each other by an inter-waveguide distance of about 500 μm to eliminate any crosstalk. For each set of parameters, we fabricated five waveguides, from which three were interrogated for statistics. We investigated the finished samples of isolated single waveguides (simple waveguides) using a phase-contrast microscope (Olympus IX-71, Hamburg, Germany) to verify the formation of the poly-DVB waveguides embedded in the PDMS framework ( Figure 3 a,c). The cross-section of single-pass laser tracks (see the inset in Figure 3 b for a typical example) was measured to be ~0.6–1 μm wide and ~1.5–3 μm high depending on the writing parameters, as shown in Figure 3 b,d. The dimensions (the width and the height) of the focal volume during the fabrication procedure depend not only on the laser pulse energy and the numerical aperture of the writing objective but also on the writing speed. Figure 3 a,b reveals the evolution of the waveguide geometry (width and height) as a function of increasing writing speed at a constant writing laser intensity (I ~ 2.25 × 10 12 W/cm 2 ). Figure 3 c,d shows the waveguide geometry as",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000258,EV-000102,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,wavelength_nm=679;power_measurement_plane=not_reported;resin_formulation=candidate_in_anchor,context,,,not_applicable,reported_direct,"5–679 nm and is subject to crosstalk when placed close to one another in parallel. To improve the light confinement, we also used a multi-track (compound) waveguide strategy to increase the waveguide width. Characterizations in the compound waveguides show an optical loss of 0.1 dB/cm in the 710/10 nm spectral band, where we follow the convention of central wavelength/bandwidth, and a refractive index contrast of ~0.005. 2. Materials and Methods 2.1. Chemical Scheme We tested a wide range of PIs and identified the commercial Irgacure OXE02 (BASF, Münster, Germany) [ 27 ] to be suitable for initiating the photopolymerization of DVB through two-photon absorption in our experiments. Furthermore, waveguides fabricated based on styrene were frail and did not sustain the solvent process to remove unreacted monomer and PI, possibly due to a small molecular weight in the polymer product and t...","5–679 nm and is subject to crosstalk when placed close to one another in parallel. To improve the light confinement, we also used a multi-track (compound) waveguide strategy to increase the waveguide width. Characterizations in the compound waveguides show an optical loss of 0.1 dB/cm in the 710/10 nm spectral band, where we follow the convention of central wavelength/bandwidth, and a refractive index contrast of ~0.005. 2. Materials and Methods 2.1. Chemical Scheme We tested a wide range of PIs and identified the commercial Irgacure OXE02 (BASF, Münster, Germany) [ 27 ] to be suitable for initiating the photopolymerization of DVB through two-photon absorption in our experiments. Furthermore, waveguides fabricated based on styrene were frail and did not sustain the solvent process to remove unreacted monomer and PI, possibly due to a small molecular weight in the polymer product and the lack of crosslinking. Therefore, we chose DVB as the monomer to promote crosslinking and address the stability issue. The chemical scheme of the multiphoton polymerization is illustrated in Figure 1 a. The UV-visible absorption spectra of DVB and OXE02 was measured using a UV-visible spectrometer (Cary-100, Agilent Technologies, Santa Clara, CA, USA) as shown in Figure 1 b. The absorption bands of both reactants f",medium,series context candidate; matched-series equality still requires audit
CAND-0000259,EV-000103,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,wavelength_nm=680;pulse_width_fs=140;repetition_rate_MHz=80;power_measurement_plane=not_reported;resin_formulation=candidate_in_anchor,context,,,not_applicable,reported_direct,"monitored the focus status in the reflection with a camera while moving one end to the other end of the tracks. This focus also serves as a location reference for positioning the laser focus inside the PDMS slab using the piezoelectric stage. We focused a laser beam from a femtosecond Ti:Sapphire laser (Coherent Chameleon Ultra II, Santa Clara, CA, USA) at 80 MHz repetition rate and 140 fs pulse width into the PDMS slab sample with a high NA (0.7), long working distance, and water-immersion objective. In order to trigger the two-photon polymerization reaction, the laser was tuned to 680 nm to reach the absorption band of Irgacure OXE02 via two-photon absorption. The average beam power used in the fabrication ranges between 60 and 85 mW, and thus the peak intensity can be adjusted between ~1.93 and ~2.74 × 10 12 W/cm 2 based on an aberration-free, self-focusing-free focal spot. We refe...","monitored the focus status in the reflection with a camera while moving one end to the other end of the tracks. This focus also serves as a location reference for positioning the laser focus inside the PDMS slab using the piezoelectric stage. We focused a laser beam from a femtosecond Ti:Sapphire laser (Coherent Chameleon Ultra II, Santa Clara, CA, USA) at 80 MHz repetition rate and 140 fs pulse width into the PDMS slab sample with a high NA (0.7), long working distance, and water-immersion objective. In order to trigger the two-photon polymerization reaction, the laser was tuned to 680 nm to reach the absorption band of Irgacure OXE02 via two-photon absorption. The average beam power used in the fabrication ranges between 60 and 85 mW, and thus the peak intensity can be adjusted between ~1.93 and ~2.74 × 10 12 W/cm 2 based on an aberration-free, self-focusing-free focal spot. We refer to this intensity as the nominal writing intensity in later sections. During the laser writing, the PDMS slab proceeded at a predetermined constant velocity, while the lateral position of the focus was controlled by the piezoelectric stages. Upon the completion of the waveguide writing, we finished the sample with a 24-h ethanol bath to remove unreacted monomer and the PI. 2.5. Waveguide Characterization We charact",medium,series context candidate; matched-series equality still requires audit
CAND-0000260,EV-000104,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,power_measurement_plane=not_reported;resin_formulation=candidate_in_anchor,context,,,not_applicable,reported_direct,"ow and highly localized in the writing region, implying that the monomer concentration remains nearly constant. The final concentration of the polymerized DVB, c p D V B r where r is the spatial coordinate, is directly proportional to the time-integration of the concentration of the PI radicals c P I ∗ r , t during the laser irradiation, i.e., c p D V B r = ∫ η p c P I ∗ r , t d t , where η p is the polymerization coefficient depending on the initiation efficiency, propagation constant, termination constant, and monomer concentration of the specific PI-monomer combination. The instantaneous concentration of the PI radicals generated through two-photon absorption during the laser irradiation is expressed as ∂ ∂ t c P I ∗ r , t = σ 2 I 2 r − v t c P I r , t ; where σ 2 is the two-photon absorption cross-section of the photoinitiator molecule in Goeppert–Mayer units; I r is the irradiati...","ow and highly localized in the writing region, implying that the monomer concentration remains nearly constant. The final concentration of the polymerized DVB, c p D V B r where r is the spatial coordinate, is directly proportional to the time-integration of the concentration of the PI radicals c P I ∗ r , t during the laser irradiation, i.e., c p D V B r = ∫ η p c P I ∗ r , t d t , where η p is the polymerization coefficient depending on the initiation efficiency, propagation constant, termination constant, and monomer concentration of the specific PI-monomer combination. The instantaneous concentration of the PI radicals generated through two-photon absorption during the laser irradiation is expressed as ∂ ∂ t c P I ∗ r , t = σ 2 I 2 r − v t c P I r , t ; where σ 2 is the two-photon absorption cross-section of the photoinitiator molecule in Goeppert–Mayer units; I r is the irradiation intensity expressed in terms of number of photons; v is the velocity of writing; and c P I r , t is the concentration of the remaining photoinitiator. Furthermore; due to the small region of writing, PI* is subject to a diffusion process as ∂ ∂ t n P I ∗ r , t = D P I ∗ ∇ 2 n P I ∗ r , t , where D P I ∗ is the diffusion constant. The system is implicitly highly nonlinear, since the intensity I r − v t at point r will",low,series context candidate; matched-series equality still requires audit
CAND-0000261,EV-000105,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,0.2,mM,,,reported_mM,reported_direct,e and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylben,"es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000262,EV-000105,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,0.5,mM,,,reported_mM,reported_direct,de light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) mono,"es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000263,EV-000105,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,0.2,mM,,,reported_mM,reported_direct,37 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa,"es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000264,EV-000105,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,0.5,mM,,,reported_mM,reported_direct,excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa,"es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000265,EV-000105,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,wavelength_nm=337;power_measurement_plane=not_reported;resin_formulation=candidate_in_anchor,context,,,not_applicable,reported_direct,"es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (33...","es of polydimethylsiloxane (PDMS) during nanosecond laser processing Patterning of novel breast implant surfaces by enhancing silicone biocompatibility, using biomimetic topographies Two-photon polymerization: Investigation of chemical and mechanical properties of resins using Raman microspectroscopy Determination of modes of elliptical waveguides with ellipse transformation perturbation theory Pulse-propagation modeling and experiment for femtosecond-laser writing of waveguide in Nd: YAG How thin can a microfiber be and still guide light? Role of oxygen in polymerization reactions ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wavelength of our system tuned to 680 nm. ( a ) Molecular structure of the divinylbenzene (DVB) monomer and Irgacure OXE02 and the polymerization of the monomer upon laser irradiation; ( b ) Absorption spectrum of 0.2 mM DVB and 0.5 mM Irgacure OXE02 in acetonitrile. Blue arrows indicate the absorption wavelength peak of the photoinitiator (PI) (337 nm) and the excitation wa",medium,series context candidate; matched-series equality still requires audit
CAND-0000266,EV-000106,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,series_context,wavelength_nm=710;power_measurement_plane=not_reported;development_protocol=reported;threshold_definition=candidate_in_anchor;resin_formulation=candidate_in_anchor,context,,,not_applicable,reported_direct,"Fabrication of Sub-Micron Polymer Waveguides through Two-Photon Polymerization in Polydimethylsiloxane Flexible ultra-compact low-loss optical waveguides play a vital role in the development of soft photonics. The search for suitable materials and innovative fabrication techniques to achieve low loss long polymer optical waveguides and interconnects has proven to be challenging. In this paper, we demonstrate the fabrication of submicron optical waveguides in polydimethylsiloxane (PDMS) using divinylbenzene (DVB) as the photopolymerizable monomer through two-photon polymerization (2PP). We show that the commercial oxime ester photoinitiator Irgacure OXE02 is suitable for triggering the DVB photopolymerization, resulting in a stable and controllable fabrication process for the fabrication of defect-free, 5-cm long waveguides. We further explore a multi-track fabrication strategy to enla...","Fabrication of Sub-Micron Polymer Waveguides through Two-Photon Polymerization in Polydimethylsiloxane Flexible ultra-compact low-loss optical waveguides play a vital role in the development of soft photonics. The search for suitable materials and innovative fabrication techniques to achieve low loss long polymer optical waveguides and interconnects has proven to be challenging. In this paper, we demonstrate the fabrication of submicron optical waveguides in polydimethylsiloxane (PDMS) using divinylbenzene (DVB) as the photopolymerizable monomer through two-photon polymerization (2PP). We show that the commercial oxime ester photoinitiator Irgacure OXE02 is suitable for triggering the DVB photopolymerization, resulting in a stable and controllable fabrication process for the fabrication of defect-free, 5-cm long waveguides. We further explore a multi-track fabrication strategy to enlarge the waveguide core size up to ~3 μm for better light confinement and reduced cross-talk. In these waveguides, we measured a refractive index contrast on the order of 0.005 and a transmission loss of 0.1 dB/cm at 710 nm wavelength. 1. Introduction Optical waveguides are one of the most important ph",medium,series context candidate; matched-series equality still requires audit
CAND-0000267,EV-000107,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,3.2,mM,,,reported_mM,reported_direct,"iting speed in order to avoid material damage caused by the refractive index modification carried by the adjacent core. The compound waveguides were fabricated with a nominal focal intensity of 1.78 × 10 12 W/cm 2 and a writing velocity of 3.2 mm/s, which were optimized from the fabrication of simple waveguides. We first fabricated short double- or triple-track compound waveguides at an intra-waveguide interval δ = 1.2 μm for a pilot study at three different PI concentrations and m","ted compound waveguides where multiple tracks go side-by-side in parallel with a very small interval spacing δ ( Figure 5 ). The spacing is so small that the potential barrier between the individual tracks is tunneled through easily and the multiple tracks effectively behave like a single, wider waveguide (a compound waveguide). This approach also calls for a lower fabrication intensity and a higher writing speed in order to avoid material damage caused by the refractive index modification carried by the adjacent core. The compound waveguides were fabricated with a nominal focal intensity of 1.78 × 10 12 W/cm 2 and a writing velocity of 3.2 mm/s, which were optimized from the fabrication of simple waveguides. We first fabricated short double- or triple-track compound waveguides at an intra-waveguide interval δ = 1.2 μm for a pilot study at three different PI concentrations and measured the dimensions of the individual constituent simple waveguide. At the same fabrication parameters, both waveguide width and height increase when a higher concentration of photoinitiator is used ( Figure 6 a). At 1 wt% PI concentration, the lateral and axial dimension of the waveguides were measured to be ~0.63 μm and ~2 μm on average, respectively, and reached ~0.69 μm and ~2.7 μm, respectively, at",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000268,EV-000107,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,1.2,µM,,,reported_mM,reported_direct,"l intensity of 1.78 × 10 12 W/cm 2 and a writing velocity of 3.2 mm/s, which were optimized from the fabrication of simple waveguides. We first fabricated short double- or triple-track compound waveguides at an intra-waveguide interval δ = 1.2 μm for a pilot study at three different PI concentrations and measured the dimensions of the individual constituent simple waveguide. At the same fabrication parameters, both waveguide width and height increase when a higher concentration of","ted compound waveguides where multiple tracks go side-by-side in parallel with a very small interval spacing δ ( Figure 5 ). The spacing is so small that the potential barrier between the individual tracks is tunneled through easily and the multiple tracks effectively behave like a single, wider waveguide (a compound waveguide). This approach also calls for a lower fabrication intensity and a higher writing speed in order to avoid material damage caused by the refractive index modification carried by the adjacent core. The compound waveguides were fabricated with a nominal focal intensity of 1.78 × 10 12 W/cm 2 and a writing velocity of 3.2 mm/s, which were optimized from the fabrication of simple waveguides. We first fabricated short double- or triple-track compound waveguides at an intra-waveguide interval δ = 1.2 μm for a pilot study at three different PI concentrations and measured the dimensions of the individual constituent simple waveguide. At the same fabrication parameters, both waveguide width and height increase when a higher concentration of photoinitiator is used ( Figure 6 a). At 1 wt% PI concentration, the lateral and axial dimension of the waveguides were measured to be ~0.63 μm and ~2 μm on average, respectively, and reached ~0.69 μm and ~2.7 μm, respectively, at",medium,loading candidate; mmol/g only filled when directly reportable from text
CAND-0000269,EV-000107,tpe-20260828T082358Z-fd53a34a,ZPC-005664,10.3390/polym12112485,Fabrication of sub-micron polymer waveguides through two-photon polymerization in polydimethylsiloxane,PI_loading,1,wt%,,,converted_from_wt_percent,converted_from_wt_percent,"concentrations and measured the dimensions of the individual constituent simple waveguide. At the same fabrication parameters, both waveguide width and height increase when a higher concentration of photoinitiator is used ( Figure 6 a). At 1 wt% PI concentration, the lateral and axial dimension of the waveguides were measured to be ~0.63 μm and ~2 μm on average, respectively, and reached ~0.69 μm and ~2.7 μm, respectively, at","ted compound waveguides where multiple tracks go side-by-side in parallel with a very small interval spacing δ ( Figure 5 ). The spacing is so small that the potential barrier between the individual tracks is tunneled through easily and the multiple tracks effectively behave like a single, wider waveguide (a compound waveguide). This approach also calls for a lower fabrication intensity and a higher writing speed in order to avoid material damage caused by the refractive index modification carried by the adjacent core. The compound waveguides were fabricated with a nominal focal intensity of 1.78 × 10 12 W/cm 2 and a writing velocity of 3.2 mm/s, which were optimized from the fabrication of simple waveguides. We first fabricated short double- or triple-track compound waveguides at an intra-waveguide interval δ = 1.2 μm for a pilot study at three different PI concentrations and measured the dimensions of the individual constituent simple waveguide. At the same fabrication parameters, both waveguide width and height increase when a higher concentration of photoinitiator is used ( Figure 6 a). At 1 wt% PI concentration, the lateral and axial dimension of the waveguides were measured to be ~0.63 μm and ~2 μm on average, respectively, and reached ~0.69 μm and ~2.7 μm, respectively, at",medium,loading candidate; mmol/g only filled when directly reportable from text
