anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_LVN4MHDD:pi_loading:8,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,pi_loading,3,rence to verify the reliability of the experimental setup. Laser pulses at a wavelength of 800 nm with a pulse width of 190 fs were generated from an OPA (Orpheus) pumped by a femtosecond laser system (Pharos SP). All measurements were carried out with a photoinitiator concentration of,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:pi_loading:9,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,pi_loading,3,to verify the reliability of the experimental setup. Laser pulses at a wavelength of 800 nm with a pulse width of 190 fs were generated from an OPA (Orpheus) pumped by a femtosecond laser system (Pharos SP). All measurements were carried out with a photoinitiator concentration of,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:1,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,1,action and the impact of the cen tral ring size on the photoactivity was systematically studied. The maximum absorption of the 2PIs was located at ~440 nm and good photobleachin g behaviors were observed. The initiator with cyclopentanone held the largest two-photon absorption cross sec tion of 377 GM. All the conjugat,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:12,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,4,"the photoinitiators measured in chloroform with concentrations of 10-5 M and 10-6 M, respectively. Table 1. Photophysical propertie s data of the photoinitiators. PIs λmax(＞400 nm) (nm) λem (nm) Stokes shift (cm-1) εmax (104 M−1 cm−1) σ2PA (GM) 4c 442 533 3862 5.08 357 5c 438 515 3413 5.16 377 6c 418 560 6066 5.20 340",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:14,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,6,"J. Photopolym. Sci. Technol., Vol. 32, No. 2, 2019 262 3.4. Two-photon absorption cross section (σ2PA) To investigate the 2PA properties of the new 2PIs, an open aperture z-scan analysis was performed to determine the σ2PA at 800 nm and all calculated σ2PA values are given in Table 1. The σ2PA of the reference compound",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:15,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,6,"J. Photopolym. Sci. Technol., Vol. 32, No. 2, 2019 262 3.4. Two-photon absorption cross section (σ2PA) To investigate the 2PA properties of the new 2PIs, an open aperture z-scan analysis was performed to determine the σ2PA at 800 nm and all calculated σ2PA values are given in Table 1. The σ2PA of the reference compound",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:16,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,6,"ss section (σ2PA) To investigate the 2PA properties of the new 2PIs, an open aperture z-scan analysis was performed to determine the σ2PA at 800 nm and all calculated σ2PA values are given in Table 1. The σ2PA of the reference compound Rhodamine B (154 GM) is in good agreement with the literature, verifying the reliabi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:sigma2:2,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma2,1,ize on the photoactivity was systematically studied. The maximum absorption of the 2PIs was located at ~440 nm and good photobleachin g behaviors were observed. The initiator with cyclopentanone held the largest two-photon absorption cross sec tion of 377 GM. All the conjugated ketocarbazoles can be used as efficient 2,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:17,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,6,"μm, outer diameter 12 μm, layer height 3 μm) fabricated using 4c as 2PI. From left to right, the laser writing speed is constant (~750 μm/s), and the laser power gradually increased (left to right). The corresponding microstructures from partly written (polymerization threshold) to well-defined and then to burned (burn",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:18,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,6,"were also studied. Figure 4 shows a series of ""doughnut"" shaped microstructure arrays (inner diameter 8 μm, outer diameter 12 μm, layer height 3 μm) fabricated using 4c as 2PI. From left to right, the laser writing speed is constant (~750 μm/s), and the laser power gradually increased (left to right). The corresponding",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:19,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,6,"eter 12 μm, layer height 3 μm) fabricated using 4c as 2PI. From left to right, the laser writing speed is constant (~750 μm/s), and the laser power gradually increased (left to right). The corresponding microstructures from partly written (polymerization threshold) to well-defined and then to burned (burning threshold)",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:3,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,1,"ices [6,7], functional microdevices [8-11], biomaterials and tissue engineering [12-15]. An efficient 2PP process requires high sensitivity materials containing active two-photon initiators (2PIs) and monomers/oligomers to ensure high writing speeds, low polymerization thresholds, and high-quality resulting structures.",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:4,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,1,"ostructure manufactured by 2PP in 1997 [5], the method has been widely used in a variety of applications, including optical devices [6,7], functional microdevices [8-11], biomaterials and tissue engineering [12-15]. An efficient 2PP process requires high sensitivity materials containing active two-photon initiators (2P",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:threshold:5,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,threshold,1,~440 nm and good photobleachin g behaviors were observed. The initiator with cyclopentanone held the largest two-photon absorption cross sec tion of 377 GM. All the conjugated ketocarbazoles can be used as efficient 2PIs to induced 2PP and exhibited lower threshold energy compared to the widely used commercial photoin ,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:voxel_geometry:11,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,voxel_geometry,3,"9.75, 28.86, 24.44, 23.10, 21.94, 14.10, 10.95. Calcd. for C 49H58N2O, 690.4549, found, 690.5313. 2.3. Characterization 1H NMR (400 MHz) and 13C NMR (101 MHz) spectra were obtained in CDCl 3 with a Bruker A V ANCE III HD 400 MHz spectrometer. The high- resolution mass spectrometer measurements were performed using MALD",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:voxel_geometry:20,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,voxel_geometry,6,"Additionally, 3D Chinese characters of Jiangnan University and 3D Great Wall microstructure were fabricated using 5c as 2PI (Fig. 6). A complete 3D microstructure can be printed out at a laser power of 15 mW. Slight deformation occurred due to the large aspect ratio of the Great Wall model and the shrinkage during the ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_LVN4MHDD:voxel_geometry:6,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,voxel_geometry,1,",2]. Different from the shallow surface reaction of ultraviolet polymerization [3,4], the light source used for 2PP is near-infrared femtosecond laser which hold a deeper penetrating ability, allowing a real 3D writing within the resins with high spatial resolution. Since Maruo first reported the true 3D spiral microst",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:isc_t1:7,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,isc_t1,2,"owever, strong local heating attributed to metal plasmon absorption leads to noncontinuous deposits. To reduce thermal effects, we added a ruthenium water-soluble complex within our formulation. As is well known, two-photon excitation of this dye leads to the triplet excited state /H20851Ru/H20849bipy/H20850 3/H208522+",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:pi_loading:5,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,pi_loading,2,"ny photoinitiator /H20849laser not mode-locked /H20850. In that case, the reac- tion is probably initiated by gold clusters /H20849seeds/H20850that spon- taneously grow in the active layer upon time /H20849oxidation of PSS/H20850. For HAuCl 4 concentration of 50 mg / ml in initial PSS solution, minimum laser power for ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:sigma2:4,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,sigma2,2,"freestanding bidimensional structures. An additional electroless plating step produces gold structures with conductivities only ten times smaller than the bulk metal. © 2008 American Institute of Physics . /H20851DOI: 10.1063/1.2917810/H20852 As established, two-photon absorption allows activation of photochemical proc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:sigma2:9,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,sigma2,3,"of Ru /H20849II/H20850, i.e., 0.1 wt %, triggers the gold reduction process for laser powers down to 5 mW. No- tice that when the laser is not mode locked, gold deposition is not observed below 30 mW. This strongly indicates that the process is initiated by a two-photon absorption step. Con- tinuous line deposition is ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:threshold:10,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,threshold,3,"s for laser powers down to 5 mW. No- tice that when the laser is not mode locked, gold deposition is not observed below 30 mW. This strongly indicates that the process is initiated by a two-photon absorption step. Con- tinuous line deposition is obtained with critical writing ve- locity of 1 /H9262m / s. A typical line",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:threshold:11,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,threshold,3,"hese species may then transfer electrons, located on bipy ligands, to reduce Au /H20849III/H20850. Even if the detailed mechanism is far from being understood, adding small amount of Ru /H20849II/H20850, i.e., 0.1 wt %, triggers the gold reduction process for laser powers down to 5 mW. No- tice that when the laser is n",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:threshold:6,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,threshold,2,"ures are produced with a femtosecond laser in thin ﬁlms of a polystyrene sulfonate matrix containing gold ions. Two-photon induced metal reduction is obtained by addition of 0.1 wt % of ruthenium /H20849II/H20850tris/H20849bipyridine/H20850in the formulation. Laser power is reduced to 5 mW, thereby limiting thermal eff",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:voxel_geometry:1,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,voxel_geometry,1,"cles you may be interested in Resolution and aspect ratio in two-photon lithography of positive photoresist J. Laser Appl. 26, 022002 (2014); 10.2351/1.4857275 Materials and technologies for fabrication of three-dimensional microstructures with sub-100nm feature sizes by two-photon polymerization J. Laser Appl. 24, 042",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:voxel_geometry:2,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,voxel_geometry,1,"tters 92, 171103 (2008); doi: 10.1063/1.2917810 View online: http://dx.doi.org/10.1063/1.2917810 View Table of Contents: http://scitation.aip.org/content/aip/journal/apl/92/17?ver=pdfcov Published by the AIP Publishing Articles you may be interested in Resolution and aspect ratio in two-photon lithography of positive p",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:voxel_geometry:3,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,voxel_geometry,1,3 (2008); doi: 10.1063/1.2917810 View online: http://dx.doi.org/10.1063/1.2917810 View Table of Contents: http://scitation.aip.org/content/aip/journal/apl/92/17?ver=pdfcov Published by the AIP Publishing Articles you may be interested in Resolution and aspect ratio in two-photon lithography of positive photoresist J. L,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MVY2JWKZ:voxel_geometry:8,zotero_MVY2JWKZ,MVY2JWKZ,10.1063/1.2917810,Two-photon induced fabrication of gold microstructures in polystyrene sulfonate thin films using a ruthenium(II) dye as photoinitiator,voxel_geometry,2,"es gold structures with conductivities only ten times smaller than the bulk metal. © 2008 American Institute of Physics . /H20851DOI: 10.1063/1.2917810/H20852 As established, two-photon absorption allows activation of photochemical processes with high spatial resolution, localized in a small volume at the focal point. ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:isc_t1:14,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,isc_t1,5,"ctivators, J. Pho- tochem. Photobiol. A: Chem. 1 12 (1998) 1 73–1 78. [21] W.H. Zhou, E.J. Wang, Photoinduced electron transfer in the ion pair compound (XTOn): inﬂuence of ionic association, J. Photochem. Photobiol. A: Chem. 96 (1996) 25–29. [22] J.N. Demas, Excited-State Lifetime Measurements, Academic Press, New Yor",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:mechanism:11,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,mechanism,4,"action barely occurred within the very short life- time of the S 1 state (<10− 9 s). The formation of complex B will therefore decrease the diffusion effect and increase the initiating efﬁciency. Upon the irradiation of visible light, they easily undergo fast electron transfer from the excited FL to DMDPI, resulting in",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:mechanism:3,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,mechanism,1,"odextrin (Me-/H9252-CD) to bind the dye and coinitiator together to form a supramolecular complex [23]. This method has several advantages. Firstly, this photoactive supramolecular complex can be easily obtained using Me- /H9252-CD complexation. Secondly, the electron transfer between dye and initiator can occur in the",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:mechanism:4,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,mechanism,1,"e cross-section, water- soluble TPA dyes is difﬁcult. Development of a simple method to ∗ Corresponding author. Fax: +86 10 82375712. E-mail address: lidong@mater.ustb.edu.cn (L. Li). ensure TPA dyes with a coinitiator that keeps the higher quan- tum yield of radical generation and initiation of efﬁciency would be idea",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:mechanism:5,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,mechanism,1,"photodynamic therapy [6]. Many efﬁcient two- photon absorbing compounds based on molecules having linear or quasi-linear D– /H9266–A, D– /H9266–A– /H9266–D or A– /H9266–D– /H9266–A structure in which the magnitude of ı depends on the degree of intramolecular charge transfer upon excitation have been reported [7–1 1]. M",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:pi_loading:7,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,pi_loading,4,"e fabricated in a viscous PVP solu- tion. For studies of the photoinitiation ability for different dye-sensitized systems, the formation of voxels (two-photon solid- iﬁed small-volume elements) responsible for photopolymerization was recorded in the identical initiator concentration of 10 − 4 M. Fig. 3 shows the scanni",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:sigma2:1,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,sigma2,1,"effective TPP photoinitiator for two- photon photopolymerization in an aqueous system. Three-dimensional microstructure was successfully fabricated by TPP. Crown Copyright © 2009 Published by Elsevier B.V. All rights reserved. 1. Introduction In recent years, two-photon absorption (TPA) has shown particular promise in ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:sigma2:12,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,sigma2,5,"–76. [6] M. Albota, D. Beljonne, J.L. Brédas, J.E. Ehrlich, J.Y. Fu, A.A. Heikal, S.E. Hess, T. Kogej, M.D. Levin, S.R. Marder, D. McCordMaughon, J.W. Perry, H. Röckel, M. Rumi, G. Subramaniam, W.W. Webb, X.L. Wu, C. Xu, Design of organic molecules with large two-photon absorption cross sections, Science 281 (1998) 165",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:sigma2:13,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,sigma2,5,"–76. [6] M. Albota, D. Beljonne, J.L. Brédas, J.E. Ehrlich, J.Y. Fu, A.A. Heikal, S.E. Hess, T. Kogej, M.D. Levin, S.R. Marder, D. McCordMaughon, J.W. Perry, H. Röckel, M. Rumi, G. Subramaniam, W.W. Webb, X.L. Wu, C. Xu, Design of organic molecules with large two-photon absorption cross sections, Science 281 (1998) 165",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:sigma2:2,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,sigma2,1,"e TPA materials were success- fully developed in biological imaging[14–16] . Very few articles have focused on water-soluble two-photon polymerization (TPP)[12,13]. The rate of photopolymerization is mainly inﬂuenced by two parameters in TPP: (i) multi-photon absorption cross-section, which provides the probability of ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:voxel_geometry:10,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,voxel_geometry,4,"erent dyes (FL, Eo) and RB as the photosensitizer. It proved that the complex B system can be used as an effective two-photon initiator in an aqueous system. The line width was about 400 nm at this stage. In our next study, we will focus on improvement of the resolution of the line width of the microstructures. 4. Conc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:voxel_geometry:6,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,voxel_geometry,3,"above results it can be concluded that the complex B was formed from the static charge interaction of the anionic FL dye and the cationic onium salt DMDPI and further stabilized by Me- /H9252-CD complexation. Fig. 3. (a) Scanning electron micrograph image of voxels formed under different exposure durations, complex A/R",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:voxel_geometry:8,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,voxel_geometry,4,"hoton dyes, so we carried out the two-photon initiating polymerization experiments of complex B. TPP microstructures were fabricated in a viscous PVP solu- tion. For studies of the photoinitiation ability for different dye-sensitized systems, the formation of voxels (two-photon solid- iﬁed small-volume elements) respon",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_MZLGYQTP:voxel_geometry:9,zotero_MZLGYQTP,MZLGYQTP,10.1016/j.jphotochem.2009.02.007,A water-soluble two-photon photopolymerization initiation system: Methylated-β-cyclodextrin complex of xanthene dye/aryliodonium salt,voxel_geometry,4,"res fabricated using this novel two-photon- induced polymerization initiation system based on different dyes (FL, Eo) and RB as the photosensitizer. It proved that the complex B system can be used as an effective two-photon initiator in an aqueous system. The line width was about 400 nm at this stage. In our next study",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:mechanism:9,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,mechanism,2,itiators with large TPA cross sections are of great signi ﬁcance for expanding the application of TPP in hydrogel processing. The initiation e ﬃ ciency of organic initiator molecules is mainly a ﬀected by the molecular conjugation structure and intramolecular electron transfer. 23 Carbazole compounds have been demonstr,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:pi_loading:10,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,pi_loading,3,"determine the binding ratio and the binding constant of the interaction, isothermal titration calorimetry (ITC) measurement was performed using an isothermal titration calorimeter (MicroCal Auto- ITC) at room temperature (25 °C). Each time, 10 μL of the CB7 (0.1 mM) solution was titrated into BMVMC (0.01 mM) aqueous so",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:pi_loading:11,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,pi_loading,4,"Figure 2. Illustration of the optimized binding con ﬁgurations of (a) BMVMC, (b) bird ’s eye view of CB7, (c) side view of CB7, (d) bird ’s eye view of CB7/BMVMC with optimized geometry, and (e) side view of CB7/BMVMC. Figure 3. CB7/BMVMC (10 mM) at di ﬀerent concentration ratios (0, 0.5, 1, 2, and 5). (a) One-photon a",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:pi_loading:12,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,pi_loading,5,"rly, the ﬂuorescence intensity increased dramatically at the concen- tration ratio of 5, which veri ﬁed the increase of water solubility of BMVMC with the increase of CB7. In the ﬂuorescence titration spectra ( Figure S4 ), each time, 3.75 μL of CB7 solution (1 mM) was sequentially added dropwise into the BMVMC solutio",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:pi_loading:15,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,pi_loading,6,"e high TPP initiating eﬃ ciency could have resulted from the diradical form of the stilbazolium under laser irradiation. 43 We have conﬁrmed the radical by the electron paramagnetic resonance (EPR) measurement. The CB7/BMVMC aqueous solution concentration was 1.5 mM, and 5,5-dimethyl-1-pyrroline- N- oxide (DMPO) was ch",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:sigma2:1,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,sigma2,1,d cucurbit[7]uril (CB7) have been employed to generate a complex with better water solubility by host − guest interactions. The binding ratio of the complex was demonstrated to be 1:1 through the characterization of isothermal titration calorimetry (ITC). The two-photon absorption (TPA) cross section of the complex inc,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:sigma2:14,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,sigma2,6,he data were taken at intervals of 10 nm while the laser power was ﬁxed at 100 mW at each wavelength. The dependence of the TPA cross section of the inclusions on excitation wavelength was obtained (Figure 3 d). The TPA cross section of the BMVMC was only 750 GM but gradually increased to around 2500 GM with the additi,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:sigma2:2,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,sigma2,1,"r water solubility by host − guest interactions. The binding ratio of the complex was demonstrated to be 1:1 through the characterization of isothermal titration calorimetry (ITC). The two-photon absorption (TPA) cross section of the complex increases to 2500 GM compared with the 750 GM of the BMVMC molecule. Then, an ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_NGE4C28I:sigma2:5,zotero_NGE4C28I,NGE4C28I,10.1021/acsami.1c02227,Ionic Carbazole-Based Water-Soluble Two-Photon Photoinitiator and the Fabrication of Biocompatible 3D Hydrogel Scaffold,sigma2,2,"ater-soluble photo- initiators have been reported, such as naphthalimide derivatives,20 naphthalimide−amine-based photoinitiators, 21 benzylidene cyclopentanone dyes, 22 and so on. At the same time, the water-soluble photoinitiator must have a relatively high two-photon absorption (TPA) cross section and consequently a",,,text_exact_candidate,pending,unknown,local_only/text_not_published
