supplement_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,normalization_basis,extraction_mode,automatic_status,automatic_confidence,automatic_gate_decision,automatic_gate_reason,source_record_id
SUP-AUTO-000226,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,20,wt%,,,,"s the highest efficiency for an initiator in the fabrication of gold-containing composites by two-photon lithography. In this paper, the use of DETC as an efficacious photoinitiator to promote the formation of complex 3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible under these conditions. The structural intricacy demonstrated here represents a significant advance in the fabrication complexity achievable. The gold nanoparticles generated in situ exhibit a remarkable optical property of localised surface plasmon resonance (LSPR). The capability demonstrated in this study opens new avenues for a range of applications, including plasmonics, metamaterials, flexible electronics and biosensors. In particularly, user-defined 3D composite structures can be readily fabricated in this way. Results and Discussion A general additive manufacturing (AM) method to","3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible",converted_from_wt_percent,converted_from_wt_percent,auto_provisional_accept,machine_high,auto_accept,loading candidate has raw value/unit; normalization basis recorded,CAND-0000226
SUP-AUTO-000227,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,experimental_context,power_measurement_plane=not_reported;threshold_definition=candidate_in_anchor;resin_formulation=candidate_in_anchor,context,,,,"s the highest efficiency for an initiator in the fabrication of gold-containing composites by two-photon lithography. In this paper, the use of DETC as an efficacious photoinitiator to promote the formation of complex 3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible under these conditions. The structural intricacy demonstrated here represents a significant advance in the fabrication complexity achievable. The gold nanoparticles generated in situ exhibit a remarkable optical property of localised surface plasmon resonance (LSPR). The capability demonstrated in this study opens new avenues for a range of applications, including plasmonics, metamaterials, flexible electronics and biosensors. In particularly, user-defined 3D composite structures can be readily fabricated in this way. Results and Discussion A general additive manufacturing (AM) method to","s the highest efficiency for an initiator in the fabrication of gold-containing composites by two-photon lithography. In this paper, the use of DETC as an efficacious photoinitiator to promote the formation of complex 3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible under these conditions. The structural intricacy demonstrated here represents a significant advance in the fabrication complexity achievable. The gold nanoparticles generated in situ exhibit a...",not_applicable,reported_direct,auto_retained_context_candidate,machine_medium,manual_review,context_missing_wavelength,CAND-0000227
SUP-AUTO-000228,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,voxel_geometry,line_width_um=0.078,mixed,,,,"s the highest efficiency for an initiator in the fabrication of gold-containing composites by two-photon lithography. In this paper, the use of DETC as an efficacious photoinitiator to promote the formation of complex 3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible under these conditions. The structural intricacy demonstrated here represents a significant advance in the fabrication complexity achievable. The gold nanoparticles generated in situ exhibit a remarkable optical property of localised surface plasmon resonance (LSPR). The capability demonstrated in this study opens new avenues for a range of applications, including plasmonics, metamaterials, flexible electronics and biosensors. In particularly, user-defined 3D composite structures can be readily fabricated in this way. Results and Discussion A general additive manufacturing (AM) method to","s the highest efficiency for an initiator in the fabrication of gold-containing composites by two-photon lithography. In this paper, the use of DETC as an efficacious photoinitiator to promote the formation of complex 3D gold-containing nanocomposite structures using simultaneous two-photon polymerisation and photoreduction is shown. It is also demonstrated that the concentration of the gold salt in the resin mixture can be readily varied between 0 and 20 wt%, offering potential for the control of the resultant hybrid microstructure. The feature size can be effectively reduced by incorporation of a gold salt into the resin mixture, with line width as small as 78 nm has been shown to be possible under these conditions. The structural intricacy demonstrated here represents a significant advance in the fabrication complexity achievable. The gold nanoparticles generated in situ exhibit a...",not_applicable,reported_direct,auto_retained_context_candidate,machine_medium,manual_review,COMSOL_context_not_verified,CAND-0000228
SUP-AUTO-000229,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,0,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","ion process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. T",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000229
SUP-AUTO-000230,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,5,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The a",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000230
SUP-AUTO-000231,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,10,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","ess that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The averag",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000231
SUP-AUTO-000232,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,15,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","hat leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average lin",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000232
SUP-AUTO-000233,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,20,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","s to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000233
SUP-AUTO-000234,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,5000,µM,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","e gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both image",reported_mM,reported_direct,auto_provisional_accept,machine_high,auto_accept,loading candidate has raw value/unit; normalization basis recorded,CAND-0000234
SUP-AUTO-000235,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,20,%,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000235
SUP-AUTO-000236,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,experimental_context,wavelength_nm=466;scan_speed_or_dwell=5000 µm/s;power_measurement_plane=not_reported;threshold_definition=candidate_in_anchor;resin_formulation=candidate_in_anchor,context,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning spe...",not_applicable,reported_direct,auto_provisional_accept,machine_high,auto_accept,context candidate has wavelength and resin signal; equality across all PIs still needs audit,CAND-0000236
SUP-AUTO-000237,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,voxel_geometry,line_width_um=0.466;line_width_um=0.097;line_width_um=0.078;scan_speed=5000 µm/s;power_mW=50,mixed,,,,"oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientific","oncentrations of gold salt in the resin mixture. Some indication of why this might occur can be obtained from recent descriptions of the radical generation process for DETC 23,34,35. It is understood that this occurs through an excited state absorption process, which is different from most commonly used initiators, e.g. Irgacure 369 and Irgacure 819, where radical generation occurs through a homolytic C-C bond scission 35. Therefore, it is proposed that it is this excited state absorption process that leads to high efficiency when producing Au based composites by the methods described in this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning spe...",not_applicable,reported_direct,auto_retained_context_candidate,machine_medium,manual_review,COMSOL_context_not_verified,CAND-0000237
SUP-AUTO-000238,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,0,%,,,,"this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientificreports/ 5 SCiENTiFiC REPORtS | 7: 17150 | DOI:10.1038/s41598-017-17391-1 3D Composite Structures. A beneficial consequence of the reliable and efficient simultaneous two-photon polymerisation and photoreduction achieved was that Au-containing complex 3D structures could be fabricated. To demonstrate this fabrication capability, a number of geometrically complex structures were manufactured. Figure 6 shows a two ring structure (a) & (d), an inter-linked helix structure (b), an ellipse structure (c), a pyramid structure (e), and a woodpile photonic crystal structure (f). Please refer Su","this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. T",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000238
SUP-AUTO-000239,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,5,%,,,,"this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientificreports/ 5 SCiENTiFiC REPORtS | 7: 17150 | DOI:10.1038/s41598-017-17391-1 3D Composite Structures. A beneficial consequence of the reliable and efficient simultaneous two-photon polymerisation and photoreduction achieved was that Au-containing complex 3D structures could be fabricated. To demonstrate this fabrication capability, a number of geometrically complex structures were manufactured. Figure 6 shows a two ring structure (a) & (d), an inter-linked helix structure (b), an ellipse structure (c), a pyramid structure (e), and a woodpile photonic crystal structure (f). Please refer Su","this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The a",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000239
SUP-AUTO-000240,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,10,%,,,,"this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientificreports/ 5 SCiENTiFiC REPORtS | 7: 17150 | DOI:10.1038/s41598-017-17391-1 3D Composite Structures. A beneficial consequence of the reliable and efficient simultaneous two-photon polymerisation and photoreduction achieved was that Au-containing complex 3D structures could be fabricated. To demonstrate this fabrication capability, a number of geometrically complex structures were manufactured. Figure 6 shows a two ring structure (a) & (d), an inter-linked helix structure (b), an ellipse structure (c), a pyramid structure (e), and a woodpile photonic crystal structure (f). Please refer Su","this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The averag",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000240
SUP-AUTO-000241,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,15,%,,,,"this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientificreports/ 5 SCiENTiFiC REPORtS | 7: 17150 | DOI:10.1038/s41598-017-17391-1 3D Composite Structures. A beneficial consequence of the reliable and efficient simultaneous two-photon polymerisation and photoreduction achieved was that Au-containing complex 3D structures could be fabricated. To demonstrate this fabrication capability, a number of geometrically complex structures were manufactured. Figure 6 shows a two ring structure (a) & (d), an inter-linked helix structure (b), an ellipse structure (c), a pyramid structure (e), and a woodpile photonic crystal structure (f). Please refer Su","this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average lin",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000241
SUP-AUTO-000242,ZPC-001953,,10.1038/s41598-017-17391-1,Additive manufacture of complex 3D Au-containing nanocomposites by simultaneous two-photon polymerisation and photoreduction,pi_loading,20,%,,,,"this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width is 466 nm. The SEM image on the right shows the sample prepared with 20% gold salt present in the resin mixture. The average line width is 97 nm. Both images were taken with 40,000x magnification. The inserted image shows the minimum achievable line width is 78 nm. --- Page 5 --- www.nature.com/scientificreports/ 5 SCiENTiFiC REPORtS | 7: 17150 | DOI:10.1038/s41598-017-17391-1 3D Composite Structures. A beneficial consequence of the reliable and efficient simultaneous two-photon polymerisation and photoreduction achieved was that Au-containing complex 3D structures could be fabricated. To demonstrate this fabrication capability, a number of geometrically complex structures were manufactured. Figure 6 shows a two ring structure (a) & (d), an inter-linked helix structure (b), an ellipse structure (c), a pyramid structure (e), and a woodpile photonic crystal structure (f). Please refer Su","this paper. Figure 3. The relationship between the line width and the gold salt concentration in the resin mixture. Five samples (with 0%, 5%, 10%, 15% and 20% of gold salt) were prepared under the same processing conditions. A group of lines were fabricated using laser power of 50 mW and scanning speed of 5000 µm/s. The SEM image on the left shows the sample without gold. The average line width",not_normalizable,candidate_only,auto_retained_low_context_candidate,machine_medium,manual_review,loading_not_normalizable,CAND-0000242
